status_conta,duracao_mes,hist_credito,proposito,qtdd_credito,reserva,temp_man_empr_atual,percen_tx_rendim_disp,genero,estado_civil,dev_fiadores,tempo_res_atual,patrimonio,idade_anos,outros_par,habitacao,n_creditos,status_ocupacional,n_corresponsaveis,telefone,estrangeiro,classe,ID
Inexistente,48,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,3578,Desconhecido/Inexistente,> 7,4,Homem, solteiro,nenhum,1,Imóvel,47,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,116
Negativo,42,Em aberto mas em dia,rádio/televisão,7174,Desconhecido/Inexistente,4 - 7,4,Mulher,uniao registrada,nenhum,3,Carro/outro,30,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,117
Negativo,10,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,2132,Desconhecido/Inexistente,...<1ano,2,Mulher,uniao registrada,co-requerente,3,Imóvel,27,nenhum,alugada,2,"Empregado
qualificado",1,Nenhum,Não,Bom,118
Negativo,33,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,4281,500 - 1000,1 - 4,1,Mulher,uniao registrada,nenhum,4,Carro/outro,23,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Ruim,119
Regular,12,conta crítica/outros créditos existentes (não neste banco),carro (novo),2366,500 - 1000,4 - 7,3,Homem,uniao registrada,nenhum,3,Carro/outro,36,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,120
Negativo,21,Em aberto mas em dia,rádio/televisão,1835,< 100,1 - 4,3,Mulher,uniao registrada,nenhum,2,Imóvel,25,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,121
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),carro (usado),3868,< 100,> 7,4,Mulher,uniao registrada,nenhum,2,Carro/outro,41,nenhum,alugada,2,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,122
Inexistente,12,Em aberto mas em dia,móveis/equipamentos,1768,< 100,1 - 4,3,Homem, solteiro,nenhum,2,Imóvel,24,nenhum,alugada,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,123
Alto,10,conta crítica/outros créditos existentes (não neste banco),carro (novo),781,< 100,> 7,4,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",63,nenhum,de graça,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,124
Regular,18,Em aberto mas em dia,móveis/equipamentos,1924,Desconhecido/Inexistente,...<1ano,4,Mulher,uniao registrada,nenhum,3,Imóvel,27,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,125
Negativo,12,conta crítica/outros créditos existentes (não neste banco),carro (novo),2121,< 100,1 - 4,4,Homem, solteiro,nenhum,2,"Poupança/
Seguro de vida",30,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,126
Negativo,12,Em aberto mas em dia,rádio/televisão,701,< 100,1 - 4,4,Homem,uniao registrada,nenhum,2,Imóvel,40,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,127
Regular,12,Em aberto mas em dia,reparos,639,< 100,1 - 4,4,Homem, solteiro,nenhum,2,Carro/outro,30,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,128
Regular,12,conta crítica/outros créditos existentes (não neste banco),carro (usado),1860,< 100,desempregado,4,Homem, solteiro,nenhum,2,Carro/outro,34,nenhum,própria,2,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,129
Negativo,12,conta crítica/outros créditos existentes (não neste banco),carro (novo),3499,< 100,1 - 4,3,Mulher,uniao registrada,co-requerente,2,Imóvel,29,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Ruim,130
Regular,48,Em aberto mas em dia,carro (novo),8487,Desconhecido/Inexistente,4 - 7,1,Mulher,uniao registrada,nenhum,2,Carro/outro,24,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,131
Negativo,36,Pago mas já esteve em atraso,educação,6887,< 100,1 - 4,4,Homem, solteiro,nenhum,3,"Poupança/
Seguro de vida",29,lojas,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,132
Inexistente,15,Em aberto mas em dia,móveis/equipamentos,2708,< 100,...<1ano,2,Homem, solteiro,nenhum,3,"Poupança/
Seguro de vida",27,banco,própria,2,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,133
Inexistente,18,Em aberto mas em dia,móveis/equipamentos,1984,< 100,1 - 4,4,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",47,banco,de graça,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,134
Inexistente,60,Em aberto mas em dia,rádio/televisão,10144,100 - 500,4 - 7,2,Mulher,uniao registrada,nenhum,4,Imóvel,21,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,135
Inexistente,12,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1240,Desconhecido/Inexistente,> 7,4,Mulher,uniao registrada,nenhum,2,Imóvel,38,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,136
Inexistente,27,Pago mas já esteve em atraso,carro (usado),8613,> 1000,1 - 4,2,Homem, solteiro,nenhum,2,Carro/outro,27,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,137
Regular,12,Em aberto mas em dia,rádio/televisão,766,500 - 1000,1 - 4,4,Homem, solteiro,nenhum,3,Imóvel,66,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Ruim,138
Regular,15,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,2728,Desconhecido/Inexistente,4 - 7,4,Homem, solteiro,fiador,2,Imóvel,35,banco,própria,3,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,139
Alto,12,Em aberto mas em dia,rádio/televisão,1881,< 100,1 - 4,2,Mulher,uniao registrada,nenhum,2,Carro/outro,44,nenhum,alugada,1,"Desempregado/
não qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,140
Alto,6,Em aberto mas em dia,carro (novo),709,> 1000,...<1ano,2,Homem,uniao registrada,nenhum,2,Imóvel,27,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Não,Bom,141
Regular,36,Em aberto mas em dia,rádio/televisão,4795,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,1,"Sem posses/
desconhecido",30,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,142
Negativo,27,Em aberto mas em dia,rádio/televisão,3416,< 100,1 - 4,3,Homem, solteiro,nenhum,2,Carro/outro,27,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,Nenhum,Sim,Bom,143
Negativo,18,Em aberto mas em dia,móveis/equipamentos,2462,< 100,1 - 4,2,Homem, solteiro,nenhum,2,Carro/outro,22,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,144
Inexistente,21,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,2288,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,4,"Poupança/
Seguro de vida",23,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,145
Regular,48,Quitados,negócios,3566,100 - 500,4 - 7,4,Homem, solteiro,nenhum,2,Carro/outro,30,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,146
Negativo,6,conta crítica/outros créditos existentes (não neste banco),carro (novo),860,< 100,> 7,1,Mulher,uniao registrada,nenhum,4,"Sem posses/
desconhecido",39,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,147
Inexistente,12,conta crítica/outros créditos existentes (não neste banco),carro (novo),682,100 - 500,4 - 7,4,Mulher,uniao registrada,nenhum,3,Carro/outro,51,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,148
Negativo,36,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,5371,< 100,1 - 4,3,Homem, solteiro,fiador,2,"Poupança/
Seguro de vida",28,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,149
Inexistente,18,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1582,> 1000,> 7,4,Homem, solteiro,nenhum,4,Carro/outro,46,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,150
Inexistente,6,Em aberto mas em dia,rádio/televisão,1346,100 - 500,> 7,2,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",42,banco,de graça,1,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,151
Inexistente,10,Em aberto mas em dia,rádio/televisão,1924,< 100,1 - 4,1,Homem, solteiro,nenhum,4,"Poupança/
Seguro de vida",38,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Não,Bom,152
Alto,36,Em aberto mas em dia,rádio/televisão,5848,< 100,1 - 4,4,Homem, solteiro,nenhum,1,Carro/outro,24,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,153
Regular,24,conta crítica/outros créditos existentes (não neste banco),carro (usado),7758,> 1000,> 7,2,Mulher,uniao registrada,nenhum,4,"Sem posses/
desconhecido",29,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,154
Regular,24,Pago mas já esteve em atraso,negócios,6967,100 - 500,4 - 7,4,Homem, solteiro,nenhum,4,Carro/outro,36,nenhum,alugada,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,155
Negativo,12,Em aberto mas em dia,móveis/equipamentos,1282,< 100,1 - 4,2,Mulher,uniao registrada,nenhum,4,Carro/outro,20,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,156
Negativo,9,conta crítica/outros créditos existentes (não neste banco),reparos,1288,100 - 500,> 7,3,Homem, solteiro,fiador,4,Imóvel,48,nenhum,própria,2,"Empregado
qualificado",2,Nenhum,Não,Bom,157
Negativo,12,Quitados,reciclagem,339,< 100,> 7,4,Homem,uniao registrada,nenhum,1,Carro/outro,45,banco,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,158
Regular,24,Em aberto mas em dia,carro (novo),3512,100 - 500,4 - 7,2,Homem, solteiro,nenhum,3,Carro/outro,38,banco,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,159
Inexistente,6,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1898,Desconhecido/Inexistente,1 - 4,1,Homem, solteiro,nenhum,2,Imóvel,34,nenhum,própria,2,"Desempregado/
não qualificado",2,Nenhum,Sim,Bom,160
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,2872,100 - 500,> 7,3,Homem, solteiro,nenhum,4,Imóvel,36,nenhum,própria,1,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,161
Inexistente,18,conta crítica/outros créditos existentes (não neste banco),carro (novo),1055,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,1,"Poupança/
Seguro de vida",30,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,162
Inexistente,15,Em aberto mas em dia,eletrodomésticos,1262,500 - 1000,4 - 7,4,Homem, solteiro,nenhum,3,"Poupança/
Seguro de vida",36,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,163
Regular,10,Em aberto mas em dia,carro (novo),7308,< 100,desempregado,2,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",70,banco,de graça,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,164
Inexistente,36,Em aberto mas em dia,carro (novo),909,500 - 1000,> 7,4,Homem, solteiro,nenhum,4,"Poupança/
Seguro de vida",36,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,165
Inexistente,6,Em aberto mas em dia,móveis/equipamentos,2978,500 - 1000,1 - 4,1,Homem, solteiro,nenhum,2,Carro/outro,32,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,166
Negativo,18,Em aberto mas em dia,móveis/equipamentos,1131,< 100,desempregado,4,Mulher,uniao registrada,nenhum,2,Carro/outro,33,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,167
Regular,11,Em aberto mas em dia,móveis/equipamentos,1577,> 1000,...<1ano,4,Mulher,uniao registrada,nenhum,1,Imóvel,20,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,168
Inexistente,24,Em aberto mas em dia,móveis/equipamentos,3972,< 100,4 - 7,2,Mulher,uniao registrada,nenhum,4,"Poupança/
Seguro de vida",25,nenhum,alugada,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,169
Regular,24,conta crítica/outros créditos existentes (não neste banco),negócios,1935,< 100,> 7,4,Homem,uniao registrada,nenhum,4,Imóvel,31,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,170
Negativo,15,Quitados,carro (novo),950,< 100,> 7,4,Homem, solteiro,nenhum,3,Carro/outro,33,nenhum,alugada,2,"Empregado
qualificado",2,Nenhum,Sim,Ruim,171
Inexistente,12,Em aberto mas em dia,móveis/equipamentos,763,< 100,1 - 4,4,Mulher,uniao registrada,nenhum,1,Imóvel,26,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,172
Regular,24,Pago mas já esteve em atraso,móveis/equipamentos,2064,< 100,desempregado,3,Mulher,uniao registrada,nenhum,2,"Poupança/
Seguro de vida",34,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,173
Regular,8,Em aberto mas em dia,rádio/televisão,1414,< 100,1 - 4,4,Homem, solteiro,fiador,2,Imóvel,33,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Não,Bom,174
Negativo,21,Pago mas já esteve em atraso,educação,3414,< 100,...<1ano,2,Homem, solteiro,nenhum,1,"Poupança/
Seguro de vida",26,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Ruim,175
Inexistente,30,Quitados,carro (usado),7485,Desconhecido/Inexistente,desempregado,4,Mulher,uniao registrada,nenhum,1,Imóvel,53,banco,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,176
Negativo,12,Em aberto mas em dia,móveis/equipamentos,2577,< 100,1 - 4,2,Homem,uniao registrada,nenhum,1,Carro/outro,42,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,177
Negativo,6,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,338,500 - 1000,> 7,4,Homem, solteiro,nenhum,4,Carro/outro,52,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,178
Inexistente,12,Em aberto mas em dia,rádio/televisão,1963,< 100,4 - 7,4,Homem, solteiro,nenhum,2,Carro/outro,31,nenhum,alugada,2,"Empregado em 
 cargo superior
 qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,179
Negativo,21,conta crítica/outros créditos existentes (não neste banco),carro (novo),571,< 100,> 7,4,Homem, solteiro,nenhum,4,Imóvel,65,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,180
Inexistente,36,Pago mas já esteve em atraso,negócios,9572,< 100,...<1ano,1,Homem,uniao registrada,nenhum,1,Carro/outro,28,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Ruim,181
Regular,36,Pago mas já esteve em atraso,negócios,4455,< 100,1 - 4,2,Homem,uniao registrada,nenhum,2,Imóvel,30,lojas,própria,2,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,182
Negativo,21,Quitados,carro (novo),1647,Desconhecido/Inexistente,1 - 4,4,Homem, solteiro,nenhum,2,"Poupança/
Seguro de vida",40,nenhum,própria,2,"Desempregado/
não qualificado",2,Nenhum,Sim,Ruim,183
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,3777,> 1000,1 - 4,4,Homem, solteiro,nenhum,4,Imóvel,50,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,184
Regular,18,conta crítica/outros créditos existentes (não neste banco),carro (novo),884,< 100,> 7,4,Homem, solteiro,nenhum,4,Carro/outro,36,banco,própria,1,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Ruim,185
Inexistente,15,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1360,< 100,1 - 4,4,Homem, solteiro,nenhum,2,"Poupança/
Seguro de vida",31,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,186
Regular,9,Quitados,carro (usado),5129,< 100,> 7,2,Mulher,uniao registrada,nenhum,4,"Sem posses/
desconhecido",74,banco,de graça,1,"Empregado em 
 cargo superior
 qualificado",2,"Sim, registrado em nome do cliente",Sim,Ruim,187
Regular,16,conta crítica/outros créditos existentes (não neste banco),carro (novo),1175,< 100,desempregado,2,Homem, solteiro,nenhum,3,Carro/outro,68,nenhum,de graça,3,"Desempregado/
não qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,188
Negativo,12,Em aberto mas em dia,rádio/televisão,674,100 - 500,4 - 7,4,Homem,uniao registrada,nenhum,1,"Poupança/
Seguro de vida",20,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,189
Regular,18,Quitados,móveis/equipamentos,3244,< 100,1 - 4,1,Mulher,uniao registrada,nenhum,4,Carro/outro,33,banco,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,190
Inexistente,24,Em aberto mas em dia,negócios,4591,> 1000,1 - 4,2,Homem, solteiro,nenhum,3,"Poupança/
Seguro de vida",54,nenhum,própria,3,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,191
Regular,48,Quitados,negócios,3844,100 - 500,4 - 7,4,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",34,nenhum,de graça,1,"Desempregado/
não qualificado",2,Nenhum,Sim,Ruim,192
Regular,27,Em aberto mas em dia,negócios,3915,< 100,1 - 4,4,Homem, solteiro,nenhum,2,Carro/outro,36,nenhum,própria,1,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Ruim,193
Inexistente,6,Em aberto mas em dia,rádio/televisão,2108,< 100,4 - 7,2,Homem,uniao registrada,nenhum,2,Imóvel,29,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,194
Regular,45,Em aberto mas em dia,rádio/televisão,3031,100 - 500,1 - 4,4,Homem, solteiro,fiador,4,"Poupança/
Seguro de vida",21,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,195
Regular,9,conta crítica/outros créditos existentes (não neste banco),educação,1501,< 100,> 7,2,Mulher,uniao registrada,nenhum,3,Carro/outro,34,nenhum,própria,2,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,196
Inexistente,6,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1382,< 100,1 - 4,1,Mulher,uniao registrada,nenhum,1,Carro/outro,28,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,197
Regular,12,Em aberto mas em dia,móveis/equipamentos,951,100 - 500,...<1ano,4,Mulher,uniao registrada,nenhum,4,Carro/outro,27,banco,alugada,4,"Empregado
qualificado",1,Nenhum,Sim,Ruim,198
Regular,24,Em aberto mas em dia,carro (usado),2760,Desconhecido/Inexistente,> 7,4,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",36,banco,de graça,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,199
Regular,18,Pago mas já esteve em atraso,móveis/equipamentos,4297,< 100,> 7,4,Homem,uniao registrada,nenhum,3,"Sem posses/
desconhecido",40,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,200
Inexistente,9,conta crítica/outros créditos existentes (não neste banco),educação,936,500 - 1000,> 7,4,Homem, solteiro,nenhum,2,Carro/outro,52,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,201
Negativo,12,Em aberto mas em dia,carro (novo),1168,< 100,1 - 4,4,Homem,uniao registrada,nenhum,3,Imóvel,27,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,202
Inexistente,27,Pago mas já esteve em atraso,negócios,5117,< 100,4 - 7,3,Homem, solteiro,nenhum,4,Carro/outro,26,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,203
Negativo,12,Em aberto mas em dia,reciclagem,902,< 100,4 - 7,4,Homem,uniao registrada,nenhum,4,"Poupança/
Seguro de vida",21,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,204
Inexistente,12,conta crítica/outros créditos existentes (não neste banco),carro (novo),1495,< 100,> 7,4,Homem, solteiro,nenhum,1,Imóvel,38,nenhum,própria,2,"Desempregado/
não qualificado",2,Nenhum,Sim,Bom,205
Negativo,30,conta crítica/outros créditos existentes (não neste banco),carro (usado),10623,< 100,> 7,3,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",38,nenhum,de graça,3,"Empregado em 
 cargo superior
 qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,206
Inexistente,12,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,1935,< 100,> 7,4,Homem, solteiro,nenhum,4,Imóvel,43,nenhum,própria,3,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,207
Regular,12,conta crítica/outros créditos existentes (não neste banco),eletrodomésticos,1424,< 100,4 - 7,4,Homem, solteiro,nenhum,3,"Poupança/
Seguro de vida",26,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,208
Negativo,24,Em aberto mas em dia,negócios,6568,< 100,1 - 4,2,Homem,uniao registrada,nenhum,2,Carro/outro,21,lojas,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,209
